file,line,src_raw,src_trimmed,type,resolved,exists,issues
SSCE/ENG/2021/QUESTIONS/2021engobj.html,631,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,638,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,644,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,669,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,683,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,690,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,696,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,717,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,734,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,741,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,747,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,768,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,783,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,790,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,796,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
            ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,907,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,921,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,928,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,934,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,951,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,963,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,970,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,976,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1008,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1021,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1028,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1034,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1064,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1076,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1083,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1090,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1120,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1132,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1139,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1145,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1174,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1186,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1193,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1199,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1228,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1240,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1247,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1253,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1282,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1294,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1301,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1308,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1338,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1350,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1357,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1363,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1397,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1410,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1417,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1423,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1452,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1464,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1471,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1477,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1506,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1519,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1526,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1532,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1562,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1574,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1581,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1587,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1616,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1628,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1635,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1641,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1671,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg
                    ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/newton.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1683,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/current.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1690,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/mass.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
SSCE/ENG/2021/QUESTIONS/2021engobj.html,1696,"/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg
        ",/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,absolute-root,/workspace/Decipher-acad/miracle/FAVOUR/JUNIOR WAEC QUESTION/speed.jpeg,True,whitespace_in_src|newline_in_src|absolute_root_path
